month,employed_junior,employed_mid,employed_senior,employed_total,unemployed,junior_hires,hires_total,vacancies_posted,grads,layoffs,exits,ai_task_share,adoption,n_firms,manager_seats,unit_cost_rel,wage_junior,wage_mid,wage_senior,senior_premium,elasticity,junior_hires_per_senior,employed_junior_vs_cf,employed_total_vs_cf,variant,seed
146,1152,1339,798,3289,401,15,52,52,7,60,10,0.643178299478137,0.9900362318840581,184,352,0.340424140465245,3068.954875493373,8992.14778159342,12568.391335319404,4.09533272570483,1.0,0.3208020050125313,0.585068562722194,0.8073146784486991,cost_plateau,0
147,1158,1344,798,3300,382,23,55,55,7,42,13,0.6380394337284575,0.9820788530465949,186,356,0.3444588246241935,3053.610101115906,8992.14778159342,12568.391335319404,4.115912287140533,1.0,0.3358395989974937,0.5857359635811836,0.8064516129032258,cost_plateau,0
148,1144,1327,790,3261,417,29,76,76,7,113,9,0.6409309984093804,0.9864864864864865,185,350,0.3418152439693757,3038.3420506103266,8992.14778159342,12568.391335319404,4.1365952634578225,1.0,0.3531645569620253,0.5711432850723914,0.7861620057859209,cost_plateau,0
149,1148,1330,801,3279,400,21,65,65,7,47,6,0.6369967562382206,0.980392156862745,187,355,0.3450515205894023,3023.150340357275,8992.14778159342,12568.391335319404,4.157382174329469,1.0,0.34581772784019976,0.5737131434282858,0.7935624394966118,cost_plateau,0
150,1160,1346,800,3306,371,28,74,74,7,45,7,0.637087545638886,0.9804964539007093,188,356,0.3446114262647992,3008.0345886554887,8992.14778159342,12568.391335319404,4.178273542039668,1.0,0.35,0.5794205794205795,0.7997097242380261,cost_plateau,0
151,1165,1340,794,3299,378,21,52,52,7,55,3,0.6366025433755708,0.9797178130511464,189,356,0.3444955681322691,2992.9944157122113,8992.14778159342,12568.391335319404,4.199269891497154,1.0,0.34886649874055414,0.5857214680744093,0.8050268423621278,cost_plateau,0
152,1166,1346,801,3313,360,21,65,72,7,49,9,0.62667437062148,0.9644097222222223,192,357,0.35281339008592505,2978.0294436336503,8992.14778159342,12568.391335319404,4.220371750248395,1.0,0.33208489388264667,0.5824175824175825,0.8033462657613967,cost_plateau,0
153,1166,1356,802,3324,347,16,57,61,7,43,6,0.6290558779020143,0.9680483592400692,193,356,0.3507217677856118,2963.139296415482,8992.14778159342,12568.391335319404,4.24157964849085,1.0,0.32917705735660846,0.5780862667327714,0.7992305842750661,cost_plateau,0
154,1166,1338,799,3303,365,32,80,80,7,99,8,0.6306555905180339,0.970486111111111,192,353,0.3488874137387289,2948.3235999334047,8992.14778159342,12568.391335319404,4.262894119086281,1.0,0.34167709637046306,0.5798110392839383,0.7974408498309995,cost_plateau,0
155,1170,1351,799,3320,348,21,69,70,7,50,5,0.6264012115307496,0.9639175257731959,194,359,0.3522924488448868,2933.5819819337376,8992.14778159342,12568.391335319404,4.284315697574152,1.0,0.3379224030037547,0.5786350148367952,0.7954000958313369,cost_plateau,0
0,2156,1435,855,4446,279,22,47,47,27,76,0,1.6963686010845535e-05,0.024030832401680656,150,692,1.0037351156565628,5833.333333333333,9166.666666666666,12500.0,2.142857142857143,1.0,0.3087719298245614,0.9949238578680203,0.9957446808510638,cost_plateau,1
1,2154,1439,852,4445,296,32,67,67,20,64,0,2.0130989514666737e-05,0.02552731695531191,151,697,1.0037364871119099,5833.333333333333,9166.666666666666,12500.0,2.142857142857143,1.0,0.38028169014084506,0.994919168591224,0.9950749944034027,cost_plateau,1
2,2148,1432,852,4432,323,31,67,67,18,77,1,2.509351297004197e-05,0.028475276846125094,150,695,1.0036759137317532,5832.506404782237,9166.666666666666,12500.0,2.143160955597219,1.0,0.39906103286384975,0.9907749077490775,0.989506586291583,cost_plateau,1
3,2133,1428,848,4409,357,20,54,54,16,74,2,3.0126719861372998e-05,0.030584695709857973,152,694,1.0034044857928703,5828.233524453437,9166.666666666666,12500.0,2.1447321812954003,1.0,0.3714622641509434,0.9852193995381062,0.9867949865711728,cost_plateau,1
4,2082,1383,832,4297,478,39,78,78,14,189,4,3.851426485915928e-05,0.03497066062213867,152,676,1.0025288878802956,5816.458867624567,9162.572463768116,12500.0,2.149073909828057,1.0,0.4153846153846154,0.971535230984601,0.9699774266365688,cost_plateau,1
5,2077,1395,831,4303,480,31,73,73,11,65,1,4.9388666211678864e-05,0.04009853926624402,152,681,1.0016909060358712,5803.02008255894,9162.101659649425,12500.0,2.154050791168021,1.0,0.42117930204572807,0.9669459962756052,0.9706744868035191,cost_plateau,1
6,2074,1389,825,4288,498,33,65,65,10,75,2,6.544665709065395e-05,0.04750094854641699,151,671,1.000744238572839,5788.291210128104,9160.096506220945,12500.0,2.1595319838310894,1.0,0.4322077922077922,0.976,0.9783253479352042,cost_plateau,1
7,2071,1392,830,4293,497,29,70,70,10,63,4,8.428742473619599e-05,0.054675341482399324,151,669,0.9997456049329239,5772.3963787098155,9159.55234207206,12500.0,2.1654784564177603,1.0,0.4283132530120482,0.9861904761904762,0.9903114186851211,cost_plateau,1
8,2071,1389,822,4282,514,36,71,71,10,79,1,0.0001071588001437111,0.062112224818534234,151,671,0.9986907343159043,5755.506596626686,9158.101323879257,12500.0,2.1718331462475042,1.0,0.44282238442822386,0.9876013352408202,0.9877739331026528,cost_plateau,1
9,2067,1383,826,4276,525,33,74,74,9,78,2,0.00013768734660742082,0.07129797499612828,151,666,0.9974573740124891,5737.3667288209,9155.113145508058,12500.0,2.1786998445136705,1.0,0.4445520581113802,0.9880497131931166,0.9877569877569877,cost_plateau,1
10,2059,1377,818,4254,555,28,60,60,9,81,0,0.00017040236496333792,0.07881582766989018,151,662,0.9960652976555949,5717.422210692128,9150.311851031483,12500.0,2.1862999686508724,1.0,0.445432318292954,0.9767552182163188,0.9747937671860678,cost_plateau,1
11,2073,1389,826,4288,527,37,81,81,9,45,1,0.0002068050975570547,0.08542449547030757,152,665,0.994862354844781,5698.293551197096,9149.416777565553,12500.0,2.1936391812201395,1.0,0.4491525423728814,0.9824644549763033,0.9812356979405035,cost_plateau,1
12,2102,1407,837,4346,473,52,105,105,9,46,4,0.0002476653831887607,0.0913497184728577,154,677,0.9938673992376662,5682.123034384459,9149.416777565553,12500.0,2.199881967419264,1.0,0.47909199522102747,0.9924457034938622,0.9920109564026478,cost_plateau,1
13,2089,1398,833,4320,499,29,60,60,10,86,10,0.00030732436335378433,0.10120603471559968,153,670,0.9927621111091163,5664.381561560351,9149.416777565553,12500.0,2.2067722423269562,1.0,0.4777911164465786,0.9839849269901083,0.985851209493382,cost_plateau,1
14,2094,1399,827,4320,502,29,58,58,9,56,4,0.0003728930476299391,0.10962719355907483,153,669,0.9916518887250989,5646.678629505548,9149.416777565553,12500.0,2.2136907056625894,1.0,0.4788391777509069,0.9730483271375465,0.9725348941918055,cost_plateau,1
15,2087,1395,820,4302,509,32,67,67,9,79,14,0.00044859399692734277,0.1177281632431789,153,665,0.9904929416475464,5628.320562482297,9149.416777565553,12500.0,2.2209111690125622,1.0,0.4975609756097561,0.980733082706767,0.9799544419134396,cost_plateau,1
16,2085,1399,824,4308,501,29,60,60,9,53,10,0.0005443191888728067,0.12751287663776673,153,663,0.9893192430542271,5609.791605481024,9149.416777565553,12500.0,2.2282467654924876,1.0,0.4830097087378641,0.9747545582047685,0.9759855006796556,cost_plateau,1
17,2088,1397,821,4306,498,32,67,67,9,63,8,0.0006562013124552632,0.13721607696152852,152,661,0.9881231410229968,5591.5701202170285,9149.416777565553,12500.0,2.2355080471591817,1.0,0.48599269183922045,0.9807421324565524,0.9806422227283079,cost_plateau,1
18,2062,1377,810,4249,550,33,68,68,9,121,10,0.0007820727449980609,0.14597929927972603,151,655,0.986641182049438,5570.431145872293,9146.828695528871,12500.0,2.2439914743874967,1.0,0.4925925925925926,0.9721829325789721,0.9689851767388825,cost_plateau,1
19,2064,1377,808,4249,542,23,53,53,8,51,14,0.0009133204842938613,0.15218377023252647,151,656,0.9852203879076331,5549.889752790713,9145.076009790806,12500.0,2.2522969926951224,1.0,0.4863861386138614,0.9690140845070423,0.9681020733652312,cost_plateau,1
20,2023,1355,798,4176,611,25,59,59,8,130,10,0.0010917349791755835,0.1624073862861153,148,635,0.983288193913953,5524.665048955283,9137.45511311598,12500.0,2.262580607011416,1.0,0.47869674185463656,0.9702637889688249,0.969809568044589,cost_plateau,1
21,2001,1340,791,4132,651,21,51,51,8,92,9,0.001258750020638065,0.16719877202701047,148,639,0.9810290812890691,5497.041723710507,9125.544114256056,12500.0,2.2739503588054433,1.0,0.46776232616940583,0.9643373493975904,0.9663236669784846,cost_plateau,1
22,2009,1336,793,4138,641,31,66,66,8,59,11,0.0014477569308227677,0.17174216170002554,150,635,0.9787265459634877,5470.572983241767,9112.431090892409,12500.0,2.284952607028874,1.0,0.4703656998738966,0.9691268692715871,0.9652437602052718,cost_plateau,1
23,2006,1339,787,4132,641,28,56,56,8,60,12,0.0017069913497455647,0.1808863595861968,150,630,0.9764459828197121,5444.17230344251,9100.520449987223,12500.0,2.2960331347514265,1.0,0.4625158831003812,0.9790141532454856,0.9770631354930244,cost_plateau,1
24,2003,1335,794,4132,636,34,71,71,8,71,13,0.002011105392017647,0.19042897541876944,150,628,0.9741503540728055,5417.747713634429,9088.224094596606,12500.0,2.3072318352038086,1.0,0.4357682619647355,0.9789833822091887,0.9775254317482849,cost_plateau,1
25,2017,1350,792,4159,601,41,81,81,8,51,13,0.0023869666269029223,0.2020346171695705,150,621,0.97204584723128,5393.19408892239,9081.053345779837,12500.0,2.3177359824069703,1.0,0.45202020202020204,0.9815085158150851,0.9795101271785209,cost_plateau,1
26,2027,1357,801,4185,564,35,77,77,8,48,16,0.0028199797346353406,0.21344869350595289,151,626,0.9701596314710732,5370.416402757881,9076.57067960781,12500.0,2.3275662560506203,1.0,0.4544319600499376,0.9778099372889532,0.977803738317757,cost_plateau,1
27,2009,1337,799,4145,601,25,52,52,8,92,11,0.003233375367903883,0.21897277719187588,148,613,0.9679311462994789,5345.834290563814,9066.549267789627,12500.0,2.3382692617435494,1.0,0.44680851063829785,0.9635491606714628,0.963953488372093,cost_plateau,1
28,2033,1359,803,4195,544,46,96,96,8,44,13,0.003825679714142896,0.23194308474116462,148,617,0.9659892078190836,5324.195024066971,9063.793329478234,12500.0,2.347772751279061,1.0,0.4657534246575342,0.967174119885823,0.9659221736127102,cost_plateau,1
29,2028,1354,804,4186,542,37,70,70,8,78,18,0.004530640580460192,0.24607065194711342,147,617,0.9639539042748505,5302.8321049020815,9060.070155113937,12500.0,2.357230957481128,1.0,0.47139303482587064,0.9634204275534441,0.9625201195677168,cost_plateau,1
30,2049,1368,807,4224,503,45,85,85,8,46,8,0.005322162992778883,0.25914499640699584,147,618,0.9620644125364272,5283.860481967773,9060.070155113937,12500.0,2.3656945603803776,1.0,0.48451053283767037,0.9799139167862266,0.9761959787381558,cost_plateau,1
31,2045,1372,805,4222,496,31,76,76,9,74,14,0.0060300838867187135,0.2634511668330329,148,618,0.9603208840635926,5264.704571691663,9060.070155113937,12500.0,2.3743022670659526,1.0,0.4956521739130435,0.9632595383890721,0.9665750915750916,cost_plateau,1
32,2029,1365,808,4202,509,37,89,89,9,106,13,0.006965088359107676,0.2732975230084718,147,609,0.9583769070008369,5244.2401907828535,9060.070155113937,12500.0,2.3835674082910407,1.0,0.5086633663366337,0.9787747226242162,0.9808590102707749,cost_plateau,1
33,2048,1367,818,4233,476,40,85,86,8,53,9,0.008118866234558405,0.2864118738455682,148,611,0.9562105147842443,5226.016020551761,9060.070155113937,12500.0,2.391879387824811,1.0,0.5256723716381418,0.9817833173537871,0.9841897233201581,cost_plateau,1
34,1997,1337,797,4131,575,21,48,48,9,147,9,0.009678652414992581,0.3073241113273483,146,589,0.9531207359101497,5202.231031075078,9052.540502214755,12500.0,2.4028152393333415,1.0,0.5269761606022585,0.9518589132507149,0.9544824399260629,cost_plateau,1
35,2017,1351,801,4169,529,39,80,80,8,39,13,0.011182480436308245,0.3200010760381367,148,586,0.950365052059876,5180.894751582443,9050.137932223646,12500.0,2.412710660872241,1.0,0.5380774032459426,0.9632282712511939,0.9641535615171137,cost_plateau,1
36,2029,1356,800,4185,507,40,83,83,8,63,10,0.013055434849362968,0.3371533729204478,146,586,0.9473896913266479,5160.756146993893,9050.137932223646,12500.0,2.4221256815788843,1.0,0.54625,0.9689589302769819,0.9683017121702915,cost_plateau,1
37,2041,1360,799,4200,486,38,77,77,9,58,11,0.0151524019982249,0.35365267165848896,147,581,0.9442784869846137,5141.981191878802,9050.137932223646,12500.0,2.4309696075400637,1.0,0.5431789737171464,0.9654683065279092,0.9621993127147767,cost_plateau,1
38,2058,1376,816,4250,436,37,93,105,9,42,8,0.017454883122795823,0.3687665678216659,148,588,0.9413391688852601,5124.815672576559,9050.137932223646,12500.0,2.439112116146703,1.0,0.5343137254901961,0.9865771812080537,0.9853929979132854,cost_plateau,1
39,2062,1381,814,4257,425,27,63,68,9,53,10,0.020164579776268766,0.3862633951286762,148,585,0.9378775031008978,5108.223258167545,9050.137932223646,12500.0,2.447034784553266,1.0,0.538083538083538,0.9805040418449834,0.9799723756906077,cost_plateau,1
40,2081,1386,821,4288,388,43,88,93,10,55,14,0.02304611587828462,0.40096799778397113,149,585,0.9343573030899336,5094.063696232151,9050.137932223646,12500.0,2.453836611671284,1.0,0.5298416565164433,0.9829948039678791,0.9807868252516011,cost_plateau,1
41,2077,1383,820,4280,391,30,64,69,10,67,10,0.026320880987030667,0.41669695043148725,148,583,0.9305260693716507,5079.428840480268,9050.137932223646,12500.0,2.4609066083142737,1.0,0.5219512195121951,0.9862298195631529,0.9823272894193252,cost_plateau,1
42,2071,1378,819,4268,398,28,61,64,10,69,11,0.03000020522043961,0.4329814933492998,148,578,0.9262991154539786,5064.203210342982,9050.137932223646,12500.0,2.4683053741742356,1.0,0.5018315018315018,1.01123046875,1.0068412361405992,cost_plateau,1
43,2088,1385,819,4292,367,50,96,103,10,67,12,0.03386264162813273,0.44640493030192996,149,576,0.9218826776739569,5050.993343614756,9050.137932223646,12500.0,2.474760735094207,1.0,0.525030525030525,1.008695652173913,1.0006994637444626,cost_plateau,1
44,2095,1394,825,4314,342,39,92,101,10,66,9,0.038096816377126315,0.4596330980507687,148,571,0.9173786282965448,5038.461340188056,9050.137932223646,12500.0,2.480916128163335,1.0,0.5236363636363637,1.006243996157541,1.0011603620329543,cost_plateau,1
45,2100,1398,835,4333,321,30,71,83,10,50,10,0.04303043551256128,0.4760697628761469,148,566,0.9123068080768627,5026.483743267177,9050.137932223646,12500.0,2.4868278976816294,1.0,0.5053892215568863,1.0130246020260492,1.0135672514619882,cost_plateau,1
46,2095,1405,836,4336,318,28,68,72,10,62,7,0.04807122205082559,0.4886628459427194,149,559,0.9071122325737955,5013.740251287359,9050.137932223646,12500.0,2.4931487020673684,1.0,0.5131578947368421,1.0086663456909004,1.0088413215449046,cost_plateau,1
47,2095,1406,835,4336,315,32,50,66,10,46,9,0.05389511518665016,0.5043739908380112,149,554,0.9011113937619424,5001.754865557596,9050.137932223646,12500.0,2.4991228750684686,1.0,0.5053892215568863,1.0067275348390197,1.0104870659519924,cost_plateau,1
48,2094,1409,840,4343,311,26,59,61,10,52,7,0.06075703053412728,0.5244645330993367,148,547,0.8942699464565583,4989.512633598802,9050.137932223646,12500.0,2.5052547048035203,1.0,0.4857142857142857,1.005763688760807,1.0092958401115502,cost_plateau,1
49,2112,1420,845,4377,274,62,80,112,9,45,11,0.06799173743584731,0.5423913649338895,148,545,0.8871690707624665,4981.471527488159,9050.137932223646,12500.0,2.5092986943765507,1.0,0.5112426035502958,1.013922227556409,1.016960966542751,cost_plateau,1
50,2097,1407,838,4342,311,29,54,54,11,86,6,0.07462583426769172,0.5511697704377819,148,537,0.880497283570396,4971.412465435589,9050.137932223646,12500.0,2.5143759619439994,1.0,0.5059665871121718,1.010115606936416,1.0109429569266588,cost_plateau,1
51,2095,1411,843,4349,305,27,65,65,11,56,8,0.08286472222309257,0.5676626791658698,148,532,0.8725179317034237,4960.890649023616,9050.137932223646,12500.0,2.5197088354407096,1.0,0.5029655990510083,1.01158860453887,1.0137529137529138,cost_plateau,1
52,2086,1414,839,4339,319,24,57,58,10,65,4,0.09122618016215814,0.5806776057858956,149,527,0.8642945832445613,4948.912368133495,9050.137932223646,12500.0,2.5258075047941153,1.0,0.4827175208581645,1.0087040618955512,1.013785046728972,cost_plateau,1
53,2082,1417,837,4336,323,40,86,87,10,84,4,0.09871954055186094,0.5848914488878392,152,523,0.8567786804078911,4936.010951730699,9050.137932223646,12500.0,2.532409292085781,1.0,0.4958183990442055,1.006769825918762,1.0140318054256314,cost_plateau,1
54,2097,1437,858,4392,268,79,105,163,10,49,9,0.10947464519413089,0.6047876414684279,152,519,0.8468069609949073,4927.787745324857,9050.137932223646,12500.0,2.5366352298471324,1.0,0.5431235431235432,1.0096292729898892,1.0232991612301958,cost_plateau,1
55,2085,1430,857,4372,292,34,56,71,12,73,5,0.12035286919830228,0.6210579982853004,153,514,0.8365129382272121,4918.328059758778,9050.137932223646,12500.0,2.5415140771665135,1.0,0.5250875145857643,1.0048192771084337,1.019827385117798,cost_plateau,1
56,2025,1402,843,4270,404,26,65,65,12,167,2,0.13303732489525297,0.642426521498117,153,494,0.8244501184944578,4901.7610599785385,9050.137932223646,12500.0,2.5501039008324753,1.0,0.5183867141162515,0.9638267491670633,0.9838709677419355,cost_plateau,1
57,2013,1409,846,4268,410,25,69,69,10,67,2,0.14650991716901468,0.6632969983611645,153,490,0.8115887595052801,4883.314147185468,9050.137932223646,12500.0,2.559737019418352,1.0,0.5106382978723404,0.959485224022879,0.9861367837338263,cost_plateau,1
58,2008,1422,852,4282,399,32,77,77,10,61,5,0.15874809709514287,0.675142195466933,155,488,0.7998456454839021,4863.993564244677,9050.137932223646,12500.0,2.5699047161344484,1.0,0.5117370892018779,0.9593884376493073,0.9893715341959335,cost_plateau,1
59,2000,1420,850,4270,408,31,75,77,9,81,6,0.17319088796592438,0.693356781548912,154,486,0.7858707941625617,4843.679118517974,9050.137932223646,12500.0,2.580682925962412,1.0,0.5117647058823529,0.9657170449058425,0.9992979171542242,cost_plateau,1
60,1993,1449,861,4303,379,56,96,134,9,62,4,0.18593764150886916,0.7022499626687565,154,486,0.7739821127839078,4824.357494648068,9050.137932223646,12500.0,2.59101859965124,1.0,0.5400696864111498,0.9586339586339586,1.0018626309662397,cost_plateau,1
61,1955,1434,849,4238,445,20,53,53,10,114,5,0.20053944690810593,0.7161650975344795,153,478,0.7599194127080037,4800.830379764618,9050.137932223646,12500.0,2.603716234734556,1.0,0.49823321554770317,0.9331742243436754,0.9817002548065786,cost_plateau,1
